time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-09-26T19:25:03.164Z,54.1173,-35.148,10.0,4.6,mb,48.0,115.0,14.92,0.98,us,us6000ipqb,2022-10-03T20:14:18.040Z,Reykjanes Ridge,earthquake,12.93,1.891,0.098,31.0,reviewed,us,us
2022-09-26T18:59:05.603Z,53.9088,-35.524,10.0,4.4,mb,20.0,90.0,18.191,0.97,us,us6000ipqt,2022-10-03T16:49:55.040Z,Reykjanes Ridge,earthquake,14.14,1.906,0.17,10.0,reviewed,us,us
2022-09-26T18:36:18.861Z,53.9948,-35.1828,10.0,4.6,mb,68.0,71.0,15.024,0.71,us,us6000infi,2022-10-03T16:19:00.040Z,Reykjanes Ridge,earthquake,10.8,1.825,0.053,106.0,reviewed,us,us
2022-09-26T18:21:57.286Z,53.9446,-35.2682,10.0,4.8,mb,48.0,44.0,18.327,0.64,us,us6000infh,2022-10-03T16:15:08.040Z,Reykjanes Ridge,earthquake,9.18,1.836,0.088,40.0,reviewed,us,us
2022-09-26T18:14:39.853Z,53.9637,-35.5318,10.0,4.9,mb,66.0,32.0,12.973,0.74,us,us6000infd,2022-10-03T16:09:14.040Z,Reykjanes Ridge,earthquake,9.8,1.821,0.042,174.0,reviewed,us,us
2022-09-26T18:06:24.868Z,53.9782,-35.3526,10.0,4.5,mb,31.0,145.0,25.507,1.28,us,us6000ipqq,2022-10-03T15:50:48.040Z,Reykjanes Ridge,earthquake,11.38,1.928,0.128,18.0,reviewed,us,us
2022-09-26T18:02:21.383Z,55.6717,160.0681,185.763,4.8,mb,112.0,75.0,2.781,0.83,us,us6000inf9,2022-10-03T15:43:28.040Z,"27 km ENE of Atlasovo, Russia",earthquake,6.74,4.881,0.027,422.0,reviewed,us,us
2022-09-26T17:42:07.436Z,53.8658,-35.3995,10.0,4.2,mb,16.0,172.0,25.529,0.96,us,us6000ipq5,2022-10-03T15:22:44.040Z,Reykjanes Ridge,earthquake,11.6,1.947,0.236,5.0,reviewed,us,us
2022-09-26T17:16:06.101Z,53.8907,-35.1788,10.0,4.9,mb,78.0,29.0,9.124,0.74,us,us6000inf3,2022-10-03T14:29:38.040Z,Reykjanes Ridge,earthquake,9.8,1.787,0.035,258.0,reviewed,us,us
2022-09-26T16:51:48.296Z,-12.6263,166.6741,53.548,4.4,mb,25.0,108.0,2.851,0.27,us,us6000ipq4,2022-10-04T21:06:32.040Z,"167 km NW of Sola, Vanuatu",earthquake,14.26,8.359,0.138,17.0,reviewed,us,us
2022-09-26T16:42:31.521Z,54.0779,-35.3219,10.0,4.3,mb,24.0,132.0,9.909,0.63,us,us6000ipr3,2022-10-04T20:47:01.040Z,Reykjanes Ridge,earthquake,12.63,1.919,0.188,11.0,reviewed,us,us
2022-09-26T16:36:32.060Z,-17.824,-178.7115,522.791,4.4,mb,61.0,37.0,3.084,0.68,us,us7000ib5l,2022-10-04T20:32:20.040Z,"210 km E of Levuka, Fiji",earthquake,12.06,7.327,0.083,42.0,reviewed,us,us
2022-09-26T16:29:14.686Z,54.0233,-35.3623,10.0,4.3,mb,28.0,135.0,8.954,0.7,us,us6000ipr5,2022-10-04T20:29:43.040Z,Reykjanes Ridge,earthquake,11.89,1.901,0.16,14.0,reviewed,us,us
2022-09-26T16:28:23.797Z,54.2066,-35.4085,10.0,4.5,mb,45.0,85.0,8.785,0.67,us,us6000ipq3,2022-10-04T20:12:08.040Z,Reykjanes Ridge,earthquake,7.79,1.734,0.106,29.0,reviewed,us,us
2022-09-26T16:08:48.742Z,53.8996,-35.1465,10.0,4.7,mb,24.0,83.0,9.127,0.64,us,us6000ipq7,2022-10-04T19:44:41.040Z,Reykjanes Ridge,earthquake,11.49,1.798,0.153,16.0,reviewed,us,us
2022-09-26T16:05:23.292Z,40.5904,142.8343,35.0,5.0,mww,83.0,98.0,1.36,0.56,us,us7000ib5i,2022-10-04T19:24:48.928Z,"113 km E of Hachinohe, Japan",earthquake,6.72,1.871,0.086,13.0,reviewed,us,us
2022-09-26T15:57:58.235Z,53.9805,-35.3488,10.0,4.4,mb,57.0,68.0,8.994,0.52,us,us6000ipqg,2022-10-04T19:17:52.040Z,Reykjanes Ridge,earthquake,5.11,1.849,0.086,41.0,reviewed,us,us
2022-09-26T15:54:28.910Z,14.6562,144.3086,10.549,4.4,mb,15.0,119.0,1.192,0.54,us,us6000ipr6,2022-10-04T18:53:37.040Z,"138 km NNW of Asan-Maina Village, Guam",earthquake,10.92,3.736,0.22,10.0,reviewed,us,us
2022-09-26T15:45:12.641Z,53.9504,-35.2929,10.0,4.7,mb,90.0,69.0,9.037,0.48,us,us7000ib5h,2022-10-04T18:38:57.040Z,Reykjanes Ridge,earthquake,6.57,1.79,0.055,102.0,reviewed,us,us
2022-09-26T15:35:37.224Z,53.9925,-35.1072,10.0,4.5,mb,74.0,66.0,10.055,0.51,us,us6000ipq1,2022-10-04T14:38:06.040Z,Reykjanes Ridge,earthquake,10.81,1.855,0.074,55.0,reviewed,us,us
2022-09-26T15:18:47.982Z,53.9976,-35.1378,10.0,4.7,mb,90.0,55.0,9.048,0.65,us,us7000ib4c,2022-10-04T14:11:34.040Z,Reykjanes Ridge,earthquake,9.52,1.823,0.059,92.0,reviewed,us,us
2022-09-26T15:18:30.861Z,54.0772,-35.2332,10.0,4.6,mb,46.0,58.0,8.95,0.92,us,us6000ipq6,2022-10-04T13:48:33.040Z,Reykjanes Ridge,earthquake,10.38,1.876,0.129,21.0,reviewed,us,us
2022-09-26T15:07:53.838Z,35.9041,70.6052,101.245,4.2,mb,26.0,88.0,1.219,0.62,us,us7000ib49,2022-10-03T21:07:14.040Z,"60 km NNW of Pārūn, Afghanistan",earthquake,7.01,6.249,0.153,12.0,reviewed,us,us
2022-09-26T14:59:51.891Z,54.0226,-35.01,10.0,4.8,mb,65.0,85.0,15.04,0.71,us,us7000ib48,2022-09-26T15:59:18.040Z,Reykjanes Ridge,earthquake,11.78,1.902,0.051,120.0,reviewed,us,us
2022-09-26T14:55:55.104Z,54.2213,-35.0536,10.0,4.4,mb,29.0,109.0,9.897,0.77,us,us6000ipr2,2022-10-03T20:27:32.040Z,Reykjanes Ridge,earthquake,6.56,1.885,0.155,14.0,reviewed,us,us
2022-09-26T14:54:51.107Z,54.0673,-34.8919,10.0,4.6,mb,79.0,90.0,9.07,0.83,us,us7000ib4d,2022-10-03T20:13:41.040Z,Reykjanes Ridge,earthquake,10.66,1.851,0.067,71.0,reviewed,us,us
2022-09-26T14:49:19.641Z,54.0224,-35.3054,10.0,4.6,mb,86.0,87.0,8.973,0.51,us,us7000ib4i,2022-10-03T20:08:23.040Z,Reykjanes Ridge,earthquake,7.83,1.778,0.06,86.0,reviewed,us,us
2022-09-26T14:46:08.578Z,0.8846,126.5274,56.95,4.3,mb,34.0,67.0,0.847,0.65,us,us7000ib43,2022-10-03T20:01:43.040Z,Molucca Sea,earthquake,7.58,6.938,0.123,21.0,reviewed,us,us
2022-09-26T14:43:54.597Z,54.0947,-35.1946,10.0,4.4,mb,55.0,77.0,8.948,0.78,us,us6000ippy,2022-10-03T19:56:58.040Z,Reykjanes Ridge,earthquake,4.23,1.83,0.088,40.0,reviewed,us,us
2022-09-26T14:30:10.667Z,54.1724,-35.3194,10.0,4.4,mb,30.0,106.0,8.843,0.83,us,us6000ippx,2022-10-03T19:33:45.040Z,Reykjanes Ridge,earthquake,8.8,1.933,0.13,20.0,reviewed,us,us
2022-09-26T14:13:46.077Z,39.8523,140.8754,5.528,4.5,mb,29.0,141.0,0.947,0.5,us,us6000ippv,2022-10-03T19:14:21.040Z,"19 km NNW of Shizukuishi, Japan",earthquake,6.36,4.728,0.15,14.0,reviewed,us,us
2022-09-26T14:07:10.846Z,54.2255,-35.086,10.0,4.7,mb,85.0,29.0,8.875,0.7,us,us7000ib3z,2022-10-03T19:00:04.040Z,Reykjanes Ridge,earthquake,10.2,1.809,0.057,98.0,reviewed,us,us
2022-09-26T14:01:24.125Z,54.0164,-35.371,10.0,4.7,mb,61.0,138.0,14.522,0.76,us,us7000ib41,2022-10-03T18:56:25.040Z,Reykjanes Ridge,earthquake,4.88,1.911,0.074,58.0,reviewed,us,us
2022-09-26T13:59:41.560Z,54.114,-35.268,10.0,4.5,mb,51.0,68.0,8.908,0.81,us,us6000ippw,2022-10-03T18:53:54.040Z,Reykjanes Ridge,earthquake,6.71,1.821,0.099,33.0,reviewed,us,us
2022-09-26T13:59:28.718Z,32.3982,56.0284,10.0,4.2,mb,29.0,115.0,7.427,0.32,us,us6000ippu,2022-10-03T18:32:57.040Z,central Iran,earthquake,12.1,1.929,0.153,14.0,reviewed,us,us
2022-09-26T13:58:44.500Z,-15.2638,168.3751,5.87,5.3,mb,33.0,55.0,1.145,0.51,us,us6000ipr1,2022-10-03T16:59:18.040Z,"133 km ENE of Luganville, Vanuatu",earthquake,9.68,4.352,0.141,19.0,reviewed,us,us
2022-09-26T13:57:59.329Z,-15.2515,168.186,9.743,5.3,mww,78.0,46.0,0.968,0.79,us,us7000ib3u,2022-10-03T16:50:10.692Z,"113 km ENE of Luganville, Vanuatu",earthquake,5.77,3.778,0.065,23.0,reviewed,us,us
2022-09-26T13:47:16.471Z,54.412,-35.2869,10.0,4.5,mb,47.0,135.0,8.654,0.7,us,us6000ippr,2022-10-03T15:52:42.040Z,Reykjanes Ridge,earthquake,10.49,1.608,0.109,27.0,reviewed,us,us
2022-09-26T13:38:41.972Z,54.0976,-35.1316,10.0,4.5,mb,52.0,115.0,8.966,0.56,us,us6000ippt,2022-10-03T15:20:17.040Z,Reykjanes Ridge,earthquake,10.63,1.87,0.089,39.0,reviewed,us,us
2022-09-26T13:31:34.314Z,1.9363,125.8944,53.164,4.0,mb,20.0,125.0,1.872,0.62,us,us6000ippp,2022-10-03T14:52:29.040Z,"113 km ENE of Laikit, Laikit II (Dimembe), Indonesia",earthquake,9.95,9.652,0.173,10.0,reviewed,us,us
2022-09-26T13:27:49.999Z,53.9782,-35.7949,10.0,4.6,mb,20.0,130.0,22.602,0.63,us,us6000ippq,2022-10-03T14:05:54.040Z,Reykjanes Ridge,earthquake,14.31,1.935,0.164,13.0,reviewed,us,us
2022-09-26T13:20:54.941Z,53.6408,-35.3917,10.0,4.5,mb,37.0,106.0,9.269,0.7,us,us6000ipps,2022-10-03T13:27:40.040Z,Reykjanes Ridge,earthquake,11.54,1.909,0.101,31.0,reviewed,us,us
2022-09-26T13:05:26.159Z,-24.7916,-179.6424,506.641,4.3,mb,32.0,130.0,5.452,0.26,us,us6000ippn,2022-10-03T13:10:34.040Z,south of the Fiji Islands,earthquake,11.91,9.472,0.116,23.0,reviewed,us,us
2022-09-26T12:11:58.975Z,-58.8942,-25.495,35.0,4.7,mb,37.0,77.0,7.623,0.63,us,us7000ib39,2022-10-09T11:38:44.040Z,South Sandwich Islands region,earthquake,10.74,1.933,0.093,35.0,reviewed,us,us
2022-09-26T11:39:19.317Z,51.5493,178.4279,80.172,5.0,mww,131.0,128.0,0.393,0.62,us,us7000ib2y,2022-10-12T11:49:24.401Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,6.04,3.853,0.061,26.0,reviewed,us,us
2022-09-26T10:34:41.129Z,22.8226,143.8973,31.147,4.5,mb,36.0,52.0,4.53,0.93,us,us6000ippl,2022-10-01T04:12:34.040Z,"Volcano Islands, Japan region",earthquake,11.59,5.169,0.135,19.0,reviewed,us,us
2022-09-26T10:28:29.572Z,54.3103,-34.8227,10.0,4.4,mb,30.0,152.0,8.893,1.05,us,us6000ippj,2022-10-01T04:02:05.040Z,Reykjanes Ridge,earthquake,10.57,1.917,0.107,25.0,reviewed,us,us
2022-09-26T10:06:54.199Z,54.0522,-35.2431,10.0,4.8,mb,39.0,105.0,8.968,0.61,us,us7000ib2f,2022-09-26T10:30:43.040Z,Reykjanes Ridge,earthquake,11.22,1.912,0.054,106.0,reviewed,us,us
2022-09-26T09:59:56.390Z,53.9977,-35.2318,10.0,5.8,mww,109.0,24.0,9.017,0.86,us,us7000ib26,2022-09-27T14:46:11.359Z,Reykjanes Ridge,earthquake,8.98,1.741,0.035,80.0,reviewed,us,us
2022-09-26T09:03:39.661Z,32.3058,142.5396,20.319,4.3,mb,34.0,126.0,2.436,0.63,us,us6000ippg,2022-10-01T03:49:49.040Z,"Izu Islands, Japan region",earthquake,5.2,5.057,0.217,6.0,reviewed,us,us
2022-09-26T07:41:00.281Z,54.0963,-35.1179,10.0,4.9,mb,100.0,83.0,8.972,0.48,us,us7000ib1y,2022-09-26T08:10:16.040Z,Reykjanes Ridge,earthquake,10.32,1.891,0.047,139.0,reviewed,us,us
2022-09-26T06:58:24.342Z,54.0484,-35.1986,10.0,4.5,mb,55.0,105.0,18.339,0.31,us,us7000ib1w,2022-09-26T12:50:28.040Z,Reykjanes Ridge,earthquake,11.95,1.889,0.066,68.0,reviewed,us,us
2022-09-26T03:41:59.137Z,3.3162,-79.1953,10.0,4.2,mb,34.0,155.0,2.941,0.53,us,us7000ib1b,2022-10-04T23:20:35.239Z,"121 km NW of Mosquera, Colombia",earthquake,6.65,1.587,0.102,27.0,reviewed,us,us
2022-09-26T03:33:32.958Z,1.8876,122.6124,465.079,4.4,mb,49.0,82.0,4.88,0.6,us,us7000ib17,2022-10-04T22:08:14.040Z,"157 km NNW of Gorontalo, Indonesia",earthquake,12.54,11.158,0.085,40.0,reviewed,us,us
2022-09-26T02:53:32.922Z,4.9554,126.3799,10.0,4.4,mb,18.0,179.0,2.246,0.81,us,us6000ipp8,2022-10-04T21:29:38.040Z,"113 km ESE of Sarangani, Philippines",earthquake,12.67,1.77,0.161,11.0,reviewed,us,us
2022-09-26T01:27:10.155Z,-20.577,-11.6782,10.0,4.9,mb,51.0,54.0,7.27,0.46,us,us7000ib0w,2022-10-03T00:02:38.040Z,southern Mid-Atlantic Ridge,earthquake,11.24,1.787,0.087,41.0,reviewed,us,us
2022-09-26T01:18:26.895Z,-19.2244,-177.5603,538.816,4.2,mb,41.0,48.0,2.94,0.61,us,us7000ib0s,2022-10-02T23:41:59.040Z,Fiji region,earthquake,15.27,7.0,0.068,61.0,reviewed,us,us
2022-09-26T00:28:53.848Z,-17.2254,-175.157,10.0,4.6,mb,32.0,83.0,1.793,0.42,us,us6000ipp7,2022-09-30T21:01:43.040Z,"200 km NW of Neiafu, Tonga",earthquake,6.93,1.83,0.112,24.0,reviewed,us,us
2022-09-26T00:25:50.672Z,-26.5779,71.1913,10.0,4.5,mb,43.0,76.0,9.89,0.7,us,us6000ipp6,2022-10-01T00:27:19.040Z,Mid-Indian Ridge,earthquake,11.39,1.888,0.096,32.0,reviewed,us,us
2022-09-25T23:25:37.545Z,4.5754,62.6074,10.0,4.5,mb,53.0,84.0,10.747,0.6,us,us7000ib0h,2022-10-02T00:51:14.040Z,Carlsberg Ridge,earthquake,10.87,1.887,0.088,38.0,reviewed,us,us
2022-09-25T23:04:25.176Z,27.6947,56.6185,10.0,4.3,mb,76.0,62.0,2.763,0.79,us,us7000ib08,2022-10-02T00:54:42.040Z,"65 km NNE of Bandar Abbas, Iran",earthquake,2.57,1.885,0.073,54.0,reviewed,us,us
2022-09-25T22:29:26.100Z,15.9315,-98.4302,10.0,4.1,mb,17.0,215.0,1.046,0.69,us,us6000iqi6,2022-10-03T22:16:56.040Z,"42 km SW of Corralero, Mexico",earthquake,3.5,1.965,0.197,7.0,reviewed,us,us
2022-09-25T21:53:35.116Z,-20.4354,-11.7855,10.0,4.5,mb,15.0,105.0,34.56,0.29,us,us6000ipl2,2022-10-03T04:29:01.040Z,southern Mid-Atlantic Ridge,earthquake,7.7,1.884,0.164,11.0,reviewed,us,us
2022-09-25T21:45:34.144Z,77.8395,7.3122,10.0,4.2,mb,14.0,87.0,1.432,0.78,us,us6000ipl1,2022-10-03T04:15:51.040Z,"197 km WSW of Longyearbyen, Svalbard and Jan Mayen",earthquake,8.68,1.943,0.236,5.0,reviewed,us,us
2022-09-25T21:44:38.761Z,-20.3998,-177.6288,572.125,4.3,mb,17.0,70.0,2.395,0.68,us,us6000ipkz,2022-10-03T04:05:06.040Z,"264 km WNW of Haveluloto, Tonga",earthquake,15.99,10.472,0.177,9.0,reviewed,us,us
2022-09-25T21:30:21.862Z,15.8419,-88.4146,10.0,5.1,mwr,219.0,17.0,2.09,0.83,us,us7000iazy,2022-10-03T03:59:07.626Z,Honduras-Guatemala border region,earthquake,5.96,1.705,0.051,37.0,reviewed,us,us
2022-09-25T21:28:17.054Z,15.788,-88.3616,16.991,4.5,mb,53.0,44.0,2.017,0.72,us,us7000iazx,2022-09-27T00:51:26.635Z,Honduras-Guatemala border region,earthquake,3.23,5.953,0.051,115.0,reviewed,us,us
2022-09-25T21:20:34.165Z,-62.9694,155.4851,10.0,4.4,mb,15.0,120.0,14.761,0.27,us,us6000ipkv,2022-10-03T01:46:28.040Z,Balleny Islands region,earthquake,11.66,1.747,0.155,12.0,reviewed,us,us
2022-09-25T19:43:26.371Z,-1.9235,118.9341,44.287,4.7,mb,30.0,126.0,2.185,0.94,us,us7000iaze,2022-09-25T20:14:45.040Z,"83 km N of Mamuju, Indonesia",earthquake,4.91,9.021,0.097,32.0,reviewed,us,us
2022-09-25T19:05:11.404Z,24.9863,127.2075,10.0,4.9,mb,50.0,88.0,2.077,0.99,us,us7000iaza,2022-09-25T19:27:22.040Z,"134 km SSW of Itoman, Japan",earthquake,9.77,1.893,0.053,114.0,reviewed,us,us
2022-09-25T18:37:03.602Z,-20.6241,-11.678,10.0,4.7,mb,26.0,88.0,7.299,0.91,us,us7000iaz9,2022-09-25T19:32:22.040Z,southern Mid-Atlantic Ridge,earthquake,12.1,1.89,0.108,26.0,reviewed,us,us
2022-09-25T17:34:05.476Z,-19.4887,-69.358,108.984,4.1,mb,19.0,90.0,0.236,0.55,us,us7000iayu,2022-09-25T19:38:26.040Z,"115 km NE of Iquique, Chile",earthquake,6.41,8.628,0.261,4.0,reviewed,us,us
2022-09-25T16:32:44.066Z,-25.5904,-176.0988,10.0,4.7,mb,46.0,94.0,4.476,0.7,us,us7000iayp,2022-10-02T22:07:22.040Z,south of the Fiji Islands,earthquake,9.36,1.841,0.081,50.0,reviewed,us,us
2022-09-25T15:26:26.604Z,51.3816,142.7739,10.0,4.8,mb,157.0,96.0,4.427,0.43,us,us7000iayh,2022-10-02T22:02:52.651Z,"51 km NE of Mgachi, Russia",earthquake,3.94,1.757,0.038,217.0,reviewed,us,us
2022-09-25T15:25:13.810Z,27.7017,56.4543,10.0,4.9,mb,67.0,101.0,2.754,0.45,us,us7000iayf,2022-10-02T21:59:05.599Z,"59 km NNE of Bandar Abbas, Iran",earthquake,8.43,1.875,0.061,87.0,reviewed,us,us
2022-09-25T15:06:31.816Z,23.3786,121.6228,10.0,4.5,mb,27.0,95.0,1.592,0.46,us,us6000ipkl,2022-10-02T17:26:04.040Z,"66 km S of Hualien City, Taiwan",earthquake,5.26,1.922,0.156,13.0,reviewed,us,us
2022-09-25T14:59:03.732Z,77.9958,8.0884,10.0,4.4,mb,35.0,87.0,1.207,1.09,us,us7000iayg,2022-10-02T16:44:53.040Z,"175 km WSW of Longyearbyen, Svalbard and Jan Mayen",earthquake,6.58,1.801,0.114,24.0,reviewed,us,us
2022-09-25T14:42:22.811Z,8.577,138.048,10.0,4.5,mb,21.0,113.0,8.343,0.61,us,us6000ipkk,2022-10-02T16:40:17.040Z,"104 km S of Colonia, Micronesia",earthquake,10.98,1.891,0.171,10.0,reviewed,us,us
2022-09-25T14:01:41.300Z,77.9335,8.1387,10.0,4.5,mb,46.0,69.0,1.25,0.69,us,us7000iay0,2022-10-02T16:11:22.040Z,Svalbard region,earthquake,7.34,1.827,0.11,26.0,reviewed,us,us
2022-09-25T13:35:22.085Z,42.2659,143.1239,70.203,4.3,mb,29.0,120.0,0.252,0.49,us,us7000iaxu,2022-10-02T16:00:32.040Z,"62 km E of Shizunai-furukawachō, Japan",earthquake,9.29,7.689,0.177,11.0,reviewed,us,us
2022-09-25T13:19:56.396Z,17.5543,-103.3839,10.0,4.2,mb,34.0,180.0,0.731,0.65,us,us6000iqi5,2022-10-06T21:11:52.040Z,"110 km SSE of La Placita de Morelos, Mexico",earthquake,4.31,1.917,0.098,32.0,reviewed,us,us
2022-09-25T12:43:37.526Z,23.9862,127.1114,10.0,4.9,mb,89.0,63.0,3.026,0.37,us,us7000iaxi,2022-10-09T09:45:18.040Z,"204 km ESE of Hirara, Japan",earthquake,7.65,1.855,0.05,125.0,reviewed,us,us
2022-09-25T12:13:37.379Z,-6.5073,129.8361,157.984,4.6,mb,40.0,90.0,2.062,0.68,us,us7000iaxd,2022-10-09T09:37:28.040Z,Banda Sea,earthquake,7.57,7.928,0.1,30.0,reviewed,us,us
2022-09-25T12:02:48.675Z,18.2251,94.3829,22.461,4.4,mb,39.0,97.0,2.268,0.43,us,us7000iaxc,2022-10-09T08:58:29.040Z,"99 km W of Myanaung, Myanmar",earthquake,8.24,5.396,0.12,21.0,reviewed,us,us
2022-09-25T11:36:55.569Z,-11.8487,166.6357,126.908,4.5,mb,47.0,143.0,3.619,0.62,us,us7000iax6,2022-10-09T08:51:10.040Z,"154 km SE of Lata, Solomon Islands",earthquake,11.71,8.076,0.083,43.0,reviewed,us,us
2022-09-25T11:16:31.404Z,4.3182,126.072,133.398,5.1,mww,116.0,50.0,2.777,0.77,us,us7000iax1,2022-10-09T08:44:37.405Z,"137 km SSE of Sarangani, Philippines",earthquake,7.22,4.993,0.062,25.0,reviewed,us,us
2022-09-25T09:12:33.312Z,-22.8198,172.9166,10.0,4.4,mb,25.0,135.0,5.055,0.53,us,us6000ipkf,2022-10-03T05:11:38.040Z,southeast of the Loyalty Islands,earthquake,9.43,1.927,0.13,18.0,reviewed,us,us
2022-09-25T05:01:34.645Z,-20.4134,-177.2692,345.025,4.1,mb,23.0,150.0,2.074,0.43,us,us7000iavz,2022-09-25T05:59:58.040Z,"229 km WNW of Haveluloto, Tonga",earthquake,13.33,11.839,0.117,20.0,reviewed,us,us
2022-09-25T04:19:20.878Z,12.2001,-87.4915,61.271,4.5,mb,42.0,176.0,0.763,1.02,us,us7000iavn,2022-09-25T04:35:25.040Z,"46 km SW of Corinto, Nicaragua",earthquake,5.08,10.249,0.034,258.0,reviewed,us,us
2022-09-25T02:54:40.794Z,6.0352,125.8823,168.642,4.2,mb,20.0,116.0,1.071,0.72,us,us6000ipkc,2022-09-30T22:44:08.040Z,"20 km ESE of Lamitan, Philippines",earthquake,12.92,7.766,0.167,12.0,reviewed,us,us
2022-09-25T01:29:14.863Z,14.8184,-93.6518,47.772,4.6,mb,46.0,164.0,2.061,0.89,us,us7000iav3,2022-09-25T01:47:53.040Z,"87 km SW of La Esperanza (El Zapotal), Mexico",earthquake,5.3,8.97,0.037,212.0,reviewed,us,us
2022-09-24T21:59:55.542Z,-1.1605,-14.6671,10.0,4.7,mb,28.0,57.0,6.734,0.48,us,us7000iauf,2022-09-25T00:14:26.040Z,north of Ascension Island,earthquake,6.75,1.877,0.112,24.0,reviewed,us,us
2022-09-24T21:45:17.256Z,-59.0489,-25.6239,42.598,5.0,mb,47.0,69.0,15.664,0.53,us,us7000iatm,2022-09-24T22:02:44.040Z,South Sandwich Islands region,earthquake,12.7,7.841,0.082,47.0,reviewed,us,us
2022-09-24T21:11:41.164Z,4.0509,125.9029,148.377,4.5,mb,16.0,143.0,3.017,0.87,us,us7000iatf,2022-09-24T22:13:25.040Z,"157 km SSE of Sarangani, Philippines",earthquake,9.77,10.143,0.163,11.0,reviewed,us,us
2022-09-24T20:32:29.995Z,-9.4371,114.3202,73.898,4.9,mb,85.0,38.0,0.975,0.65,us,us7000iat5,2022-09-25T14:27:54.557Z,"111 km S of Muncar, Indonesia",earthquake,6.34,5.685,0.065,74.0,reviewed,us,us
2022-09-24T20:01:42.908Z,19.6771,-77.8788,16.262,4.3,mb,27.0,105.0,1.41,0.67,us,us7000iasy,2022-09-25T00:29:46.286Z,"51 km SW of Niquero, Cuba",earthquake,4.16,4.956,0.142,14.0,reviewed,us,us
2022-09-24T19:38:53.993Z,-15.0424,166.9613,37.993,5.0,mww,75.0,50.0,0.465,1.04,us,us7000iasw,2022-09-24T20:15:36.641Z,"11 km W of Port-Olry, Vanuatu",earthquake,7.16,6.336,0.093,11.0,reviewed,us,us
2022-09-24T19:27:39.450Z,40.3136667,-124.7245,13.08,4.84,mw,109.0,228.0,0.2932,0.24,nc,nc73785481,2022-09-27T05:02:11.228Z,"37km W of Petrolia, CA",earthquake,0.47,0.5,0.0,4.0,reviewed,nc,nc
2022-09-24T17:00:24.764Z,-20.0472,66.4525,10.0,5.1,mww,130.0,44.0,2.915,0.65,us,us7000iasb,2022-10-02T21:02:27.040Z,Mauritius - Reunion region,earthquake,9.69,1.824,0.089,12.0,reviewed,us,us
2022-09-24T15:27:21.440Z,17.1798,-99.0358,52.156,4.6,mb,34.0,168.0,0.588,0.68,us,us7000iarz,2022-09-29T15:20:31.070Z,"14 km SSW of Caxitepec, Mexico",earthquake,7.88,8.313,0.032,300.0,reviewed,us,us
2022-09-24T15:18:54.659Z,61.4946,-145.5801,39.1,4.8,ml,0.0,0.0,0.0,0.6,ak,ak022c9tj4z7,2022-09-29T02:49:36.178Z,"28 km SW of Tonsina, Alaska",earthquake,0.0,0.4,0.0,0.0,reviewed,ak,ak
2022-09-24T14:39:09.923Z,12.0244,-86.7592,72.714,4.2,mb,23.0,165.0,0.476,0.58,us,us7000iarn,2022-09-24T16:05:12.543Z,"28 km W of Villa El Carmen, Nicaragua",earthquake,5.94,7.617,0.127,17.0,reviewed,us,us
2022-09-24T12:54:31.211Z,-10.7886,162.2598,68.04,4.5,mb,22.0,158.0,2.643,0.6,us,us7000iar9,2022-09-24T13:14:29.040Z,"52 km SE of Kirakira, Solomon Islands",earthquake,10.35,9.495,0.132,18.0,reviewed,us,us
2022-09-24T10:15:19.604Z,18.6273,145.5162,215.23,4.4,mb,40.0,95.0,5.048,0.61,us,us7000iaqu,2022-09-24T10:40:48.040Z,"Pagan region, Northern Mariana Islands",earthquake,9.91,8.301,0.098,31.0,reviewed,us,us
2022-09-24T08:02:30.421Z,-33.6572,-72.4951,21.876,4.6,mb,43.0,140.0,0.735,0.64,us,us7000iapz,2022-10-09T12:34:58.126Z,"82 km W of San Antonio, Chile",earthquake,4.2,5.836,0.129,18.0,reviewed,us,us
2022-09-24T06:58:29.638Z,13.076,-88.799,78.827,4.6,mb,134.0,148.0,0.605,0.87,us,us7000iapl,2022-10-09T12:33:02.255Z,"35 km SW of Puerto El Triunfo, El Salvador",earthquake,6.0,6.477,0.049,126.0,reviewed,us,us
2022-09-24T06:16:52.879Z,42.6556,143.0438,119.959,4.4,mb,58.0,120.0,0.646,0.5,us,us7000iapf,2022-10-09T12:27:09.040Z,"Hokkaido, Japan region",earthquake,7.97,6.078,0.088,37.0,reviewed,us,us
2022-09-24T05:57:44.042Z,-23.966,-66.7486,211.397,4.3,mb,20.0,129.0,1.656,0.32,us,us7000iap5,2022-10-09T12:19:46.040Z,"51 km WNW of San Antonio de los Cobres, Argentina",earthquake,6.83,11.005,0.237,5.0,reviewed,us,us
2022-09-24T05:32:46.148Z,-6.9014,129.3679,149.625,4.4,mb,12.0,83.0,2.196,0.67,us,us6000ipcr,2022-10-09T12:09:31.040Z,Banda Sea,earthquake,8.92,10.335,0.203,7.0,reviewed,us,us
2022-09-24T05:31:34.389Z,-18.932,169.3535,250.127,4.4,mb,20.0,82.0,4.029,0.67,us,us6000ipct,2022-10-09T12:04:19.040Z,"67 km N of Isangel, Vanuatu",earthquake,9.74,5.923,0.161,11.0,reviewed,us,us
